date,site,airtemp,humidity,pressure,windspeed,winddir,par,precip,sorad
2021-08-11,lkspo,21.509375,63.03125,1004.375,1.8875,280.73958333333337,49720.899999999994,1.8,0
2021-08-12,lkspo,20.217708333333334,56.59375,1010.8645833333334,2.8093749999999997,280.11458333333337,52203.7,0,0
2021-08-13,lkspo,16.57604166666667,64.85416666666667,1019.3333333333334,2.1375,268.09375,48613.69999999999,0,0
2021-08-14,lkspo,19.43958333333333,61.625,1021.8645833333334,1.5489583333333334,229.63541666666669,51822.19999999998,0,0
2021-08-15,lkspo,23.602083333333333,55.67708333333332,1018.5520833333334,2.088541666666667,237.72916666666666,51480.499999999985,0,0
2021-08-16,lkspo,22.503125,65.73958333333333,1015.21875,2.0406250000000004,225.5,43538.1,0,0
2021-08-17,lkspo,24.480208333333334,69.75,1012.6770833333334,1.8895833333333334,219.375,40853.2,0,0
2021-08-18,lkspo,25.001041666666666,74.64583333333333,1016.5520833333334,1.2895833333333333,187.54166666666666,41872.699999999975,0,0
2021-08-19,lkspo,24.39270833333333,77.47916666666667,1016.4270833333334,1.1416666666666666,163.58333333333334,41177.89999999999,0,0
2021-08-20,lkspo,25.68125,70.47916666666669,1010.0625,2.2239583333333335,176,39857.600000000006,0,0
2021-08-21,lkspo,19.75625,73.19791666666666,1009.9166666666666,2.3802083333333335,270.55208333333337,31799.4,1,0
2021-08-22,lkspo,16.83125,80.77083333333334,1016.90625,1.3510416666666667,163.70833333333334,45984.19999999999,0,0
2021-08-23,lkspo,21.859375,67.89583333333331,1011.6458333333334,1.6010416666666665,218.6875,48957.799999999996,0,0
2021-08-24,lkspo,17.529166666666665,90.36458333333334,1013.4583333333334,1.3718750000000002,108.02083333333333,26219.600000000006,7.3,0
2021-08-25,lkspo,20.240625,72.52083333333333,1018.5416666666666,1.790625,259.20833333333337,42507,0,0
2021-08-26,lkspo,16.014583333333334,88.02083333333334,1022.9375,1.4510416666666668,136.52083333333331,15962.399999999996,0.3,0
2021-08-27,lkspo,16.760416666666668,93.875,1017.0729166666666,2.0645833333333337,97.5625,12551.400000000001,3.999999999999999,0
2021-08-28,lkspo,17.770833333333332,97.4,1014.40625,1.21875,125.10416666666664,12872.800000000001,27.200000000000003,0
2021-08-29,lkspo,20.259375,71.0657894736842,1011.6979166666666,2.0708333333333333,249.57291666666669,40802.19999999999,11.400000000000002,0
